subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testSafari,Cars,racecar,stationwagon,right,left,racing__n04037443_232,wagon__n02814533_211
testSafari,Planes,fighter,seaplane,left,right,fighter__a2,seaplane__n04160586_21255_obj1
testSafari,Bird,hen,ostrich,left,right,hen__n01514859_3495,ost__7
testSafari,Cats,abyssinian,tortishell,left,right,abyss__n02124313_569,tort__n02123242_249
testSafari,Trains,bullettrain,trolley,left,right,bullet__n02917067_71,trolley__n04335435_3062
testSafari,Bird,owl,vulture,right,left,owl__n01625562_2266,vulture__1
testSafari,Boats,battleship,icebreaker,left,right,battle__n02812201_1695,icebreaker__n03556992_1963
testSafari,Boats,aircraftcarrier,icebreaker,left,right,carriern02687172_1204,icebreaker__n03556992_1963
testSafari,Trains,monorail,tram,left,right,mono__las-vegas-monorail5,tram__n04335435_1207
testSafari,Boats,rowboat,sailboat,left,right,row__r5,sail__s11
testSafari,Fish,catfish,goldfish,right,left,catfish__n02517442_850,gold__n01443537_597
testSafari,Cats,abyssinian,angora,right,left,abyss__n02124313_569,angora__n02123478_10293
testSafari,Trains,subway,trolley,right,left,subway__n04349306_923,trolley__n04335435_3062
testSafari,Dogs,chihuahua,schipperke,right,left,chihuahua__n02085620_3843_obj1,schipperke__n02104365_9552_obj1
testSafari,Dogs,mastiff,schipperke,left,right,mastiff__n02108254_1301_obj1,schipperke__n02104365_9552_obj1
testSafari,Dogs,mastiff,pug,right,left,mastiff__n02108254_1301_obj1,pug__n02110958_8627_obj1
testSafari,Trains,freighttrain,subway,right,left,freight__n03394480_943,subway__n04349306_923
testSafari,Planes,fighter,glider,left,right,fighter__a2,glider__n03439814_16594
testSafari,Trains,inclinerailway,trolley,right,left,incline__Chattanooga-incline__-Railway-630x420,trolley__n04335435_3062
testSafari,Boats,cruiseliner,sailboat,right,left,cruise__n10,sail__s11
testSafari,Dogs,malamute,schnauzer,right,left,malamute__n02110063_210_obj1,schnauzer__n02096756_2847_obj1
testSafari,Cats,manx,sphynx,left,right,manx__5,spyhnx__Canadian-spyhnx-cat-1-
testSafari,Cars,racecar,sedan,left,right,racing__n04037443_232,sedan__n04166281_739
testSafari,Cars,antique,mini,left,right,antique__n03777568_242,mini__n03770085_949
testSafari,Dogs,malamute,schipperke,right,left,malamute__n02110063_210_obj1,schipperke__n02104365_9552_obj1
testSafari,Fish,catfish,needlefish,left,right,catfish__n02517442_850,aneed__n02549989_328
testSafari,Bird,hummingbird,owl,left,right,humming__n01833805_13063,owl__n01625562_2266
testSafari,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_1204,cruise__n10
testSafari,Planes,airliner,gyroplane,right,left,airliner__a2,gyro__n02759387_17666_obj1
testSafari,Bird,ostrich,vulture,right,left,ost__7,vulture__1
testSafari,Fish,clownfish,flyingfish,left,right,clown__fish5,flying__n02550460_5841
testSafari,Bird,hawk,hen,right,left,hawk__n01605630_3599,hen__n01514859_3495
testSafari,Fish,goldfish,needlefish,left,right,gold__n01443537_597,aneed__n02549989_328
testSafari,Fish,angelfish,clownfish,right,left,angel__n02605936_860,clown__fish5
testSafari,Planes,glider,seaplane,right,left,glider__n03439814_16594,seaplane__n04160586_21255_obj1
testSafari,Trains,freighttrain,inclinerailway,right,left,freight__n03394480_943,incline__Chattanooga-incline__-Railway-630x420
testSafari,Planes,airliner,seaplane,left,right,airliner__a2,seaplane__n04160586_21255_obj1
testSafari,Boats,cruiseliner,galleon,right,left,cruise__n10,galleon__n03411339_6119
testSafari,Boats,battleship,sailboat,left,right,battle__n02812201_1695,sail__s11
testSafari,Cats,egyptian,sphynx,right,left,egyptian__n02124075_10034,spyhnx__Canadian-spyhnx-cat-1-
testSafari,Planes,delta,glider,left,right,delta__n03174079_4062,glider__n03439814_16594
testSafari,Trains,subway,tram,left,right,subway__n04349306_923,tram__n04335435_1207
testSafari,Dogs,komondor,schipperke,right,left,komondor__n02105505_2489_obj1,schipperke__n02104365_9552_obj1
testSafari,Trains,tram,trolley,left,right,tram__n04335435_1207,trolley__n04335435_3062
