subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testDemog,Trains,bullettrain,tram,right,left,bullet__n02917067_200,tram__n04335435_451
testDemog,Planes,gyroplane,stealth,right,left,gyro__n02759387_17277_obj1,stealth__n04308084_2038_obj1
testDemog,Boats,battleship,rowboat,left,right,battle__b7,row__n03199901_652
testDemog,Bird,ostrich,swan,left,right,ost__9,swan__n01858441_4857
testDemog,Cars,mini,racecar,right,left,mini__n03770085_940,racing__n04037443_135
testDemog,Dogs,pug,welsh,left,right,pug__n02110958_12350_obj1,welsh__n02112826_550_obj1
testDemog,Cars,mini,minivan,right,left,mini__n03770085_940,mvan__n03770679_460
testDemog,Bird,hummingbird,owl,right,left,humming__n01833805_2891,owl__n01625562_3242
testDemog,Planes,airliner,glider,left,right,airliner__n02690373_6285_obj1,glider__n03439814_12866
testDemog,Cars,sedan,sportscar,left,right,sedan__n04166281_440,sports__n04285008_79
testDemog,Cats,persian,tortishell,left,right,persian__n02123394_4612,tort__tshell1
testDemog,Fish,clownfish,needlefish,left,right,clown__-fish-picture-1,aneed__1
testDemog,Dogs,malamute,welsh,right,left,malamute__n02110063_1994_obj1,welsh__n02112826_550_obj1
testDemog,Boats,aircraftcarrier,cruiseliner,left,right,carriern02687172_256,cruise__n03141327_735
testDemog,Cats,abyssinian,siamese,left,right,abyss__n02124313_780,siamese__n02123597_14267
testDemog,Dogs,komondor,welsh,right,left,komondor__n02105505_3050_obj1,welsh__n02112826_550_obj1
testDemog,Cats,abyssinian,tortishell,left,right,abyss__n02124313_780,tort__tshell1
testDemog,Cars,antique,racecar,right,left,antique__n03777568_249,racing__n04037443_135
testDemog,Trains,monorail,tram,right,left,mono__22be0c1201a8376f8db098d604d1_grande,tram__n04335435_451
testDemog,Boats,galleon,icebreaker,right,left,galleon__n03411339_3231,icebreaker__i8
testDemog,Cars,racecar,sportscar,left,right,racing__n04037443_135,sports__n04285008_79
testDemog,Dogs,chihuahua,komondor,right,left,chihuahua__n02085620_4410_obj1,komondor__n02105505_3050_obj1
testDemog,Cars,limousine,sportscar,right,left,limo__n03670208_911,sports__n04285008_79
testDemog,Bird,hawk,swan,left,right,hawk__6,swan__n01858441_4857
testDemog,Boats,battleship,galleon,right,left,battle__b7,galleon__n03411339_3231
testDemog,Dogs,komondor,schnauzer,right,left,komondor__n02105505_3050_obj1,schnauzer__n02096756_7246_obj1
testDemog,Trains,inclinerailway,tram,right,left,incline__187765632_169d8812d6,tram__n04335435_451
testDemog,Fish,angelfish,goldfish,left,right,angel__1,gold__1
testDemog,Cats,egyptian,persian,left,right,egyptian__n02124075_191,persian__n02123394_4612
testDemog,Boats,galleon,sailboat,right,left,galleon__n03411339_3231,sail__s7
testDemog,Planes,seaplane,stealth,left,right,seaplane__n04160586_16578_obj1,stealth__n04308084_2038_obj1
testDemog,Trains,bullettrain,inclinerailway,right,left,bullet__n02917067_200,incline__187765632_169d8812d6
testDemog,Trains,commutertrain,tram,right,left,commuter__n03078802_290,tram__n04335435_451
testDemog,Bird,hummingbird,vulture,right,left,humming__n01833805_2891,vulture__n01616318_3641
testDemog,Trains,inclinerailway,subway,left,right,incline__187765632_169d8812d6,subway__n04349306_584
testDemog,Boats,cruiseliner,galleon,left,right,cruise__n03141327_735,galleon__n03411339_3231
testDemog,Trains,freighttrain,trolley,right,left,freight__n03394480_2083,trolley__n04335435_161
testDemog,Planes,airliner,fighter,right,left,airliner__n02690373_6285_obj1,fighter__n03335030_2892_obj1
testDemog,Cars,racecar,stationwagon,right,left,racing__n04037443_135,wagon__n02814533_105
testDemog,Cars,antique,minivan,left,right,antique__n03777568_249,mvan__n03770679_460
testDemog,Trains,inclinerailway,trolley,left,right,incline__187765632_169d8812d6,trolley__n04335435_161
testDemog,Trains,bullettrain,trolley,left,right,bullet__n02917067_200,trolley__n04335435_161
testDemog,Cars,antique,sportscar,left,right,antique__n03777568_249,sports__n04285008_79
testDemog,Boats,aircraftcarrier,battleship,right,left,carriern02687172_256,battle__b7
testDemog,Fish,flyingfish,pufferfish,right,left,flying__1,puffer__1
testDemog,Bird,hummingbird,swan,left,right,humming__n01833805_2891,swan__n01858441_4857
testDemog,Planes,fighter,gyroplane,right,left,fighter__n03335030_2892_obj1,gyro__n02759387_17277_obj1
testDemog,Fish,angelfish,pufferfish,right,left,angel__1,puffer__1
testDemog,Bird,hummingbird,ostrich,left,right,humming__n01833805_2891,ost__9
testDemog,Planes,biplane,delta,left,right,biplane__n02842573_702_obj1,delta__n03174079_9078
testDemog,Dogs,komondor,malamute,right,left,komondor__n02105505_3050_obj1,malamute__n02110063_1994_obj1
testDemog,Planes,delta,seaplane,right,left,delta__n03174079_9078,seaplane__n04160586_16578_obj1
testDemog,Cats,manx,siamese,left,right,manx__n02124484_8341,siamese__n02123597_14267
testDemog,Trains,monorail,subway,left,right,mono__22be0c1201a8376f8db098d604d1_grande,subway__n04349306_584
testDemog,Fish,catfish,needlefish,left,right,catfish__1,aneed__1
testDemog,Cars,minivan,stationwagon,right,left,mvan__n03770679_460,wagon__n02814533_105
testDemog,Cars,mini,stationwagon,right,left,mini__n03770085_940,wagon__n02814533_105
testDemog,Dogs,chihuahua,mastiff,right,left,chihuahua__n02085620_4410_obj1,mastiff__n02108254_7928_obj1
testDemog,Bird,hawk,ostrich,right,left,hawk__6,ost__9
testDemog,Fish,angelfish,catfish,left,right,angel__1,catfish__1
testDemog,Fish,goldfish,sturgeon,left,right,gold__1,sturgeon__1
testDemog,Dogs,pug,schnauzer,left,right,pug__n02110958_12350_obj1,schnauzer__n02096756_7246_obj1
testDemog,Boats,battleship,canoe,right,left,battle__b7,canoe__n02951358_4496
testDemog,Fish,needlefish,sturgeon,right,left,aneed__1,sturgeon__1
testDemog,Trains,commutertrain,monorail,left,right,commuter__n03078802_290,mono__22be0c1201a8376f8db098d604d1_grande
testDemog,Planes,fighter,stealth,right,left,fighter__n03335030_2892_obj1,stealth__n04308084_2038_obj1
testDemog,Fish,angelfish,sturgeon,right,left,angel__1,sturgeon__1
testDemog,Dogs,komondor,schipperke,left,right,komondor__n02105505_3050_obj1,schipperke__n02104365_67_obj1
testDemog,Planes,airliner,delta,right,left,airliner__n02690373_6285_obj1,delta__n03174079_9078
testDemog,Boats,canoe,galleon,left,right,canoe__n02951358_4496,galleon__n03411339_3231
testDemog,Cars,limousine,minivan,left,right,limo__n03670208_911,mvan__n03770679_460
testDemog,Trains,bullettrain,monorail,left,right,bullet__n02917067_200,mono__22be0c1201a8376f8db098d604d1_grande
testDemog,Cats,manx,sphynx,left,right,manx__n02124484_8341,spyhnx__spyhnx-Cat
testDemog,Boats,battleship,cruiseliner,left,right,battle__b7,cruise__n03141327_735
testDemog,Planes,airliner,stealth,right,left,airliner__n02690373_6285_obj1,stealth__n04308084_2038_obj1
testDemog,Trains,commutertrain,freighttrain,right,left,commuter__n03078802_290,freight__n03394480_2083
testDemog,Fish,catfish,pufferfish,right,left,catfish__1,puffer__1
