subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testConsent2,Planes,fighter,gyroplane,left,right,fighter__n03335030_18156_obj1,gyro__n02759387_16553_obj1
testConsent2,Planes,gyroplane,stealth,right,left,gyro__n02759387_16553_obj1,stealth__n04308084_652_obj1
testConsent2,Fish,clownfish,goldfish,left,right,clown__fish300a,gold__n01443537_395
testConsent2,Boats,aircraftcarrier,sailboat,right,left,carriern02687172_2042,sail__s2
testConsent2,Cats,abyssinian,persian,left,right,abyss__n02124313_1141,persian__n02123394_1036
testConsent2,Bird,hen,swan,right,left,hen__1,swan__1
testConsent2,Dogs,chihuahua,malamute,right,left,chihuahua__n02085620_242_obj1,malamute__n02110063_5828_obj1
testConsent2,Planes,biplane,seaplane,left,right,biplane__n02842573_10749_obj1,seaplane__n04160586_7237_obj1
testConsent2,Boats,aircraftcarrier,battleship,left,right,carriern02687172_2042,battle__n02812201_690
testConsent2,Planes,airliner,glider,left,right,airliner__n02690373_4946_obj1,glider__n03439814_9066
testConsent2,Boats,canoe,rowboat,right,left,canoe__n02951358_1800,row__r9
testConsent2,Boats,aircraftcarrier,galleon,right,left,carriern02687172_2042,galleon__g2
testConsent2,Boats,battleship,canoe,left,right,battle__n02812201_690,canoe__n02951358_1800
testConsent2,Fish,angelfish,catfish,right,left,angel__n02605936_733,catfish__4
testConsent2,Dogs,malamute,welsh,left,right,malamute__n02110063_5828_obj1,welsh__n02112826_1060_obj1
testConsent2,Cats,egyptian,manx,left,right,egyptian__n02124075_2080,manx__11
testConsent2,Bird,hummingbird,owl,left,right,humming__1,owl__1
testConsent2,Trains,inclinerailway,trolley,right,left,incline__INCLINE1,trolley__n04469813_1062
testConsent2,Cats,manx,tortishell,right,left,manx__11,tort__n02123242_1137
testConsent2,Cars,mini,racecar,left,right,minin03770085_185,racing__n04037443_390
testConsent2,Bird,hawk,vulture,left,right,hawk__1,vulture__2
testConsent2,Cats,egyptian,persian,left,right,egyptian__n02124075_2080,persian__n02123394_1036
testConsent2,Cats,angora,egyptian,left,right,angora__n02123478_6579,egyptian__n02124075_2080
testConsent2,Fish,catfish,clownfish,right,left,catfish__4,clown__fish300a
testConsent2,Boats,battleship,icebreaker,right,left,battle__n02812201_690,icebreaker__n03556992_1842
testConsent2,Cars,racecar,stationwagon,right,left,racing__n04037443_390,wagon__n02814533_705
